Episode,Reward,Accumulated Reward,Average Reward,Loss
1,10,10,10.0,660.9155883789062
2,10,20,10.0,4002553.25
3,10,30,10.0,77642.453125
4,9,39,9.75,35426.12890625
5,9,48,9.6,84303.1015625
6,4,52,8.666666666666666,0.38447630405426025
7,0,52,7.428571428571429,0.38554367423057556
8,10,62,7.75,0.3856009542942047
9,7,69,7.666666666666667,0.3857533633708954
10,10,79,7.9,0.3857678174972534
11,10,89,8.090909090909092,0.385760098695755
12,10,99,8.25,0.38573893904685974
13,6,105,8.076923076923077,0.3855467736721039
14,10,115,8.214285714285714,0.3855106830596924
15,10,125,8.333333333333334,0.385418564081192
16,7,132,8.25,0.38517865538597107
17,5,137,8.058823529411764,0.38487696647644043
18,-13,124,6.888888888888889,0.3841819763183594
19,9,133,7.0,0.3841099739074707
20,7,140,7.0,39104.37109375
21,9,149,7.095238095238095,118291.4765625
22,9,158,7.181818181818182,0.36031433939933777
23,10,168,7.304347826086956,0.3174709975719452
24,10,178,7.416666666666667,0.2972052991390228
25,10,188,7.52,0.2900698482990265
26,10,198,7.615384615384615,0.2778877019882202
27,9,207,7.666666666666667,0.2758420407772064
28,10,217,7.75,0.2745053172111511
29,9,226,7.793103448275862,0.27313321828842163
30,10,236,7.866666666666666,0.27242374420166016
31,9,245,7.903225806451613,0.2710759937763214
32,8,253,7.90625,0.27525901794433594
33,10,263,7.96969696969697,0.2749105989933014
34,10,273,8.029411764705882,0.2729789912700653
35,10,283,8.085714285714285,0.27276599407196045
36,8,291,8.083333333333334,0.2797684371471405
37,10,301,8.135135135135135,0.278025358915329
38,10,311,8.18421052631579,0.277109831571579
39,8,319,8.179487179487179,0.28000137209892273
40,10,329,8.225,0.28161370754241943
41,7,336,8.195121951219512,0.29977113008499146
42,9,345,8.214285714285714,0.30766019225120544
43,10,355,8.255813953488373,0.30144259333610535
44,10,365,8.295454545454545,0.29414331912994385
45,10,375,8.333333333333334,0.29007482528686523
46,10,385,8.369565217391305,0.27045688033103943
47,10,395,8.404255319148936,0.2044263482093811
48,10,405,8.4375,0.10952059179544449
49,10,415,8.46938775510204,0.01719593070447445
50,10,425,8.5,0.024375155568122864
51,10,435,8.529411764705882,0.10516998171806335
52,10,445,8.557692307692308,0.07361070811748505
53,10,455,8.584905660377359,0.015805376693606377
54,10,465,8.61111111111111,0.00025287354947067797
55,10,475,8.636363636363637,0.01222404558211565
56,10,485,8.660714285714286,0.028291769325733185
57,10,495,8.68421052631579,0.036344897001981735
58,10,505,8.706896551724139,0.03347787633538246
59,10,515,8.728813559322035,0.02239193022251129
60,10,525,8.75,0.009029000997543335
61,10,535,8.770491803278688,0.0006672996096313
62,10,545,8.790322580645162,0.0021295163314789534
63,10,555,8.80952380952381,0.0107859643176198
64,10,565,8.828125,0.01721145771443844
